timestamp,simple-path,time
"2022-06-03 16:32:12.103","/master/welcome",565
"2022-06-03 16:32:14.37","/master/welcome",187
"2022-06-03 16:32:14.594","/master/welcome",195
"2022-06-03 16:32:15.207","/master/sign-in",553
"2022-06-03 16:32:16.41","/master/welcome",549
"2022-06-03 16:32:17.128","/inventor/down/list-mine",565
"2022-06-03 16:32:17.966","/inventor/down/show",560
"2022-06-03 16:32:19.327","/inventor/down/update",552
"2022-06-03 16:32:19.597","/master/welcome",215
"2022-06-03 16:32:20.218","/master/welcome",562
"2022-06-03 16:32:22.493","/master/welcome",188
"2022-06-03 16:32:22.713","/master/welcome",189
"2022-06-03 16:32:23.342","/master/sign-in",565
"2022-06-03 16:32:24.594","/master/welcome",566
"2022-06-03 16:32:25.298","/inventor/down/list-mine",551
"2022-06-03 16:32:26.135","/inventor/down/show",556
"2022-06-03 16:32:27.54","/inventor/down/update",563
"2022-06-03 16:32:27.823","/master/welcome",209
"2022-06-03 16:32:28.423","/master/welcome",553
"2022-06-03 16:32:30.694","/master/welcome",190
"2022-06-03 16:32:30.899","/master/welcome",173
"2022-06-03 16:32:31.511","/master/sign-in",549
"2022-06-03 16:32:32.713","/master/welcome",550
"2022-06-03 16:32:33.433","/inventor/down/list-mine",564
"2022-06-03 16:32:34.261","/inventor/down/show",550
"2022-06-03 16:32:35.631","/inventor/down/update",551
"2022-06-03 16:32:35.899","/master/welcome",204
"2022-06-03 16:32:36.513","/master/welcome",551
"2022-06-03 16:32:38.78","/master/welcome",186
"2022-06-03 16:32:38.987","/master/welcome",173
"2022-06-03 16:32:39.612","/master/sign-in",562
"2022-06-03 16:32:40.818","/master/welcome",555
"2022-06-03 16:32:41.525","/inventor/down/list-mine",552
"2022-06-03 16:32:42.355","/inventor/down/show",549
"2022-06-03 16:32:43.736","/inventor/down/update",552
"2022-06-03 16:32:44.036","/master/welcome",235
"2022-06-03 16:32:44.658","/master/welcome",562
"2022-06-03 16:32:46.951","/master/welcome",208
"2022-06-03 16:32:47.817","/master/welcome",269
"2022-06-03 16:32:48.068","/master/welcome",219
"2022-06-03 16:32:48.691","/master/sign-in",560
"2022-06-03 16:32:49.971","/master/welcome",567
"2022-06-03 16:32:50.678","/inventor/down/list-mine",551
"2022-06-03 16:32:51.363","/inventor/down/create",563
"2022-06-03 16:32:53.115","/inventor/down/create",550
"2022-06-03 16:32:53.491","/master/welcome",312
"2022-06-03 16:32:54.109","/master/welcome",558
"2022-06-03 16:32:56.402","/master/welcome",209
"2022-06-03 16:32:56.638","/master/welcome",204
"2022-06-03 16:32:57.249","/master/sign-in",550
"2022-06-03 16:32:58.457","/master/welcome",552
"2022-06-03 16:32:59.162","/inventor/down/list-mine",551
"2022-06-03 16:32:59.836","/inventor/down/create",550
"2022-06-03 16:33:01.734","/inventor/down/create",554
"2022-06-03 16:33:02.015","/master/welcome",220
"2022-06-03 16:33:02.641","/master/welcome",566
"2022-06-03 16:33:04.926","/master/welcome",202
"2022-06-03 16:33:05.145","/master/welcome",189
"2022-06-03 16:33:05.769","/master/sign-in",562
"2022-06-03 16:33:06.984","/master/welcome",562
"2022-06-03 16:33:07.69","/inventor/down/list-mine",550
"2022-06-03 16:33:08.369","/inventor/down/create",553
"2022-06-03 16:33:10.24","/inventor/down/create",563
"2022-06-03 16:33:10.537","/master/welcome",238
"2022-06-03 16:33:11.161","/master/welcome",562
"2022-06-03 16:33:13.489","/master/welcome",236
"2022-06-03 16:33:13.697","/master/welcome",174
"2022-06-03 16:33:14.318","/master/sign-in",558
"2022-06-03 16:33:15.543","/master/welcome",554
"2022-06-03 16:33:16.256","/inventor/down/list-mine",554
"2022-06-03 16:33:16.935","/inventor/down/create",553
"2022-06-03 16:33:18.807","/inventor/down/create",559
"2022-06-03 16:33:19.261","/master/welcome",391
"2022-06-03 16:33:19.887","/master/welcome",566
"2022-06-03 16:33:22.263","/master/welcome",283
"2022-06-03 16:33:22.56","/master/welcome",268
"2022-06-03 16:33:23.184","/master/sign-in",563
"2022-06-03 16:33:24.425","/master/welcome",553
"2022-06-03 16:33:25.139","/inventor/down/list-mine",557
"2022-06-03 16:33:25.816","/inventor/down/create",552
"2022-06-03 16:33:27.641","/inventor/down/create",550
"2022-06-03 16:33:27.923","/master/welcome",217
"2022-06-03 16:33:28.534","/master/welcome",549
"2022-06-03 16:33:30.815","/master/welcome",190
"2022-06-03 16:33:31.036","/master/welcome",189
"2022-06-03 16:33:31.649","/master/sign-in",553
"2022-06-03 16:33:32.856","/master/welcome",552
"2022-06-03 16:33:33.577","/inventor/down/list-mine",567
"2022-06-03 16:33:34.264","/inventor/down/create",564
"2022-06-03 16:33:36.159","/inventor/down/create",554
"2022-06-03 16:33:36.427","/master/welcome",209
"2022-06-03 16:33:37.053","/master/welcome",563
"2022-06-03 16:33:39.348","/master/welcome",202
"2022-06-03 16:33:39.567","/master/welcome",188
"2022-06-03 16:33:40.192","/master/sign-in",564
"2022-06-03 16:33:41.443","/master/welcome",550
"2022-06-03 16:33:42.164","/inventor/down/list-mine",564
"2022-06-03 16:33:42.851","/inventor/down/create",561
"2022-06-03 16:33:44.74","/inventor/down/create",567
"2022-06-03 16:33:45.021","/master/welcome",217
"2022-06-03 16:33:45.646","/master/welcome",563
"2022-06-03 16:33:47.929","/master/welcome",193
"2022-06-03 16:33:48.148","/master/welcome",187
"2022-06-03 16:33:48.763","/master/sign-in",553
"2022-06-03 16:33:49.993","/master/welcome",553
"2022-06-03 16:33:50.699","/inventor/down/list-mine",553
"2022-06-03 16:33:51.389","/inventor/down/create",564
"2022-06-03 16:33:53.237","/inventor/down/create",556
"2022-06-03 16:33:53.523","/master/welcome",228
"2022-06-03 16:33:54.148","/master/welcome",563
"2022-06-03 16:33:56.426","/master/welcome",192
"2022-06-03 16:33:56.693","/master/welcome",236
"2022-06-03 16:33:57.308","/master/sign-in",553
"2022-06-03 16:33:58.612","/master/welcome",577
"2022-06-03 16:33:59.332","/inventor/down/list-mine",559
"2022-06-03 16:34:00.019","/inventor/down/create",563
"2022-06-03 16:34:01.981","/inventor/down/create",552
"2022-06-03 16:34:02.268","/master/welcome",222
"2022-06-03 16:34:02.896","/master/welcome",565
"2022-06-03 16:34:05.17","/master/welcome",192
"2022-06-03 16:34:05.391","/master/welcome",189
"2022-06-03 16:34:06.016","/master/sign-in",563
"2022-06-03 16:34:07.264","/master/welcome",562
"2022-06-03 16:34:07.981","/inventor/down/list-mine",562
"2022-06-03 16:34:08.658","/inventor/down/create",553
"2022-06-03 16:34:10.532","/inventor/down/create",555
"2022-06-03 16:34:10.802","/master/welcome",207
"2022-06-03 16:34:11.43","/master/welcome",563
"2022-06-03 16:34:13.709","/master/welcome",188
"2022-06-03 16:34:13.93","/master/welcome",191
"2022-06-03 16:34:14.56","/master/sign-in",565
"2022-06-03 16:34:15.805","/master/welcome",558
"2022-06-03 16:34:16.511","/inventor/down/list-mine",551
"2022-06-03 16:34:17.2","/inventor/down/create",565
"2022-06-03 16:34:19.046","/inventor/down/create",552
"2022-06-03 16:34:19.33","/master/welcome",223
"2022-06-03 16:34:19.956","/master/welcome",563
"2022-06-03 16:34:22.235","/master/welcome",191
"2022-06-03 16:34:22.454","/master/welcome",189
"2022-06-03 16:34:23.081","/master/sign-in",563
"2022-06-03 16:34:24.303","/master/welcome",566
"2022-06-03 16:34:25.018","/inventor/down/list-mine",560
"2022-06-03 16:34:25.691","/inventor/down/create",553
"2022-06-03 16:34:27.602","/inventor/down/create",567
"2022-06-03 16:34:27.868","/master/welcome",207
"2022-06-03 16:34:28.491","/master/welcome",561
"2022-06-03 16:34:30.773","/master/welcome",188
"2022-06-03 16:34:31.01","/master/welcome",207
"2022-06-03 16:34:31.626","/master/sign-in",553
"2022-06-03 16:34:32.856","/master/welcome",565
"2022-06-03 16:34:33.561","/inventor/down/list-mine",552
"2022-06-03 16:34:34.246","/inventor/down/create",561
"2022-06-03 16:34:36.095","/inventor/down/create",550
"2022-06-03 16:34:36.41","/master/welcome",247
"2022-06-03 16:34:37.033","/master/welcome",566
"2022-06-03 16:34:39.328","/master/welcome",202
"2022-06-03 16:34:39.548","/master/welcome",190
"2022-06-03 16:34:40.166","/master/sign-in",559
"2022-06-03 16:34:41.388","/master/welcome",563
"2022-06-03 16:34:42.106","/inventor/down/list-mine",563
"2022-06-03 16:34:42.781","/inventor/down/create",551
"2022-06-03 16:34:44.655","/inventor/down/create",561
"2022-06-03 16:34:44.937","/master/welcome",219
"2022-06-03 16:34:45.563","/master/welcome",564
"2022-06-03 16:34:47.861","/master/welcome",205
"2022-06-03 16:34:48.111","/master/welcome",220
"2022-06-03 16:34:48.741","/master/sign-in",568
"2022-06-03 16:34:49.973","/master/welcome",550
"2022-06-03 16:34:50.683","/inventor/down/list-mine",549
"2022-06-03 16:34:51.359","/inventor/down/create",551
"2022-06-03 16:34:53.186","/inventor/down/create",555
"2022-06-03 16:34:53.471","/master/welcome",226
"2022-06-03 16:34:54.097","/master/welcome",565
"2022-06-03 16:34:56.369","/master/welcome",186
"2022-06-03 16:34:56.578","/master/welcome",176
"2022-06-03 16:34:57.203","/master/sign-in",564
"2022-06-03 16:34:58.431","/master/welcome",559
"2022-06-03 16:34:59.149","/inventor/down/list-mine",565
"2022-06-03 16:34:59.84","/inventor/down/create",566
"2022-06-03 16:35:01.708","/inventor/down/create",551
"2022-06-03 16:35:02.007","/master/welcome",238
"2022-06-03 16:35:02.636","/master/welcome",564
"2022-06-03 16:35:04.909","/master/welcome",191
"2022-06-03 16:35:05.129","/master/welcome",191
"2022-06-03 16:35:05.757","/master/sign-in",564
"2022-06-03 16:35:06.976","/master/welcome",565
"2022-06-03 16:35:07.695","/inventor/down/list-mine",564
"2022-06-03 16:35:08.378","/inventor/down/create",559
"2022-06-03 16:35:10.239","/inventor/down/create",551
"2022-06-03 16:35:10.525","/master/welcome",221
"2022-06-03 16:35:11.137","/master/welcome",548
"2022-06-03 16:35:13.412","/master/welcome",188
"2022-06-03 16:35:13.631","/master/welcome",186
"2022-06-03 16:35:14.257","/master/sign-in",563
"2022-06-03 16:35:15.497","/master/welcome",555
"2022-06-03 16:35:16.209","/inventor/down/list-mine",552
"2022-06-03 16:35:16.896","/inventor/down/create",564
"2022-06-03 16:35:18.739","/inventor/down/create",554
"2022-06-03 16:35:19.016","/master/welcome",214
"2022-06-03 16:35:19.642","/master/welcome",562
"2022-06-03 16:35:21.923","/master/welcome",191
"2022-06-03 16:35:22.142","/master/welcome",187
"2022-06-03 16:35:22.763","/master/sign-in",560
"2022-06-03 16:35:24.0","/master/welcome",564
"2022-06-03 16:35:24.707","/inventor/down/list-mine",551
"2022-06-03 16:35:25.387","/inventor/down/create",554
"2022-06-03 16:35:27.268","/inventor/down/create",563
"2022-06-03 16:35:27.55","/master/welcome",222
"2022-06-03 16:35:28.176","/master/welcome",566
"2022-06-03 16:35:30.451","/master/welcome",193
"2022-06-03 16:35:30.689","/master/welcome",205
"2022-06-03 16:35:31.312","/master/sign-in",562
"2022-06-03 16:35:32.544","/master/welcome",563
"2022-06-03 16:35:33.261","/inventor/down/list-mine",562
"2022-06-03 16:35:33.942","/inventor/down/create",554
"2022-06-03 16:35:35.848","/inventor/down/create",561
"2022-06-03 16:35:36.134","/master/welcome",220
"2022-06-03 16:35:36.757","/master/welcome",562
"2022-06-03 16:35:39.059","/master/welcome",205
"2022-06-03 16:35:39.294","/master/welcome",203
"2022-06-03 16:35:39.91","/master/sign-in",553
"2022-06-03 16:35:41.149","/master/welcome",564
"2022-06-03 16:35:41.852","/inventor/down/list-mine",550
"2022-06-03 16:35:42.53","/inventor/down/create",551
"2022-06-03 16:35:44.399","/inventor/down/list-mine",563
"2022-06-03 16:35:45.214","/inventor/down/show",559
"2022-06-03 16:35:45.558","/master/welcome",204
"2022-06-03 16:35:45.791","/master/welcome",203
"2022-06-03 16:35:46.404","/master/sign-in",549
"2022-06-03 16:35:47.642","/master/welcome",552
"2022-06-03 16:35:48.349","/inventor/down/list-mine",549
"2022-06-03 16:35:49.023","/inventor/down/create",552
"2022-06-03 16:35:50.983","/inventor/down/list-mine",553
"2022-06-03 16:35:51.798","/inventor/down/show",566
"2022-06-03 16:35:52.126","/master/welcome",202
"2022-06-03 16:35:54.543","/inventor/down/create",362
"2022-06-03 16:35:54.798","/master/welcome",206
"2022-06-03 16:35:55.426","/master/sign-in",568
"2022-06-03 16:35:56.648","/master/welcome",564
"2022-06-03 16:35:56.947","/inventor/down/create",237
"2022-06-03 16:35:57.232","/master/welcome",240
"2022-06-03 16:35:57.853","/master/welcome",560
"2022-06-03 16:36:00.114","/master/welcome",189
"2022-06-03 16:36:00.734","/master/sign-in",558
"2022-06-03 16:36:01.936","/master/welcome",552
"2022-06-03 16:36:02.223","/inventor/down/create",221
"2022-06-03 16:36:02.475","/master/welcome",210
"2022-06-03 16:36:03.086","/master/welcome",549
"2022-06-03 16:36:05.831","/master/welcome",218
"2022-06-03 16:36:06.084","/master/welcome",227
"2022-06-03 16:36:06.697","/master/sign-in",550
"2022-06-03 16:36:07.905","/master/welcome",554
"2022-06-03 16:36:08.608","/inventor/down/list-mine",550
"2022-06-03 16:36:09.582","/master/welcome",239
"2022-06-03 16:36:10.2","/master/welcome",558
"2022-06-03 16:36:12.479","/master/welcome",191
"2022-06-03 16:36:12.997","/master/welcome",488
"2022-06-03 16:36:13.627","/master/sign-in",567
"2022-06-03 16:36:15.318","/master/welcome",552
"2022-06-03 16:36:16.043","/inventor/down/list-mine",563
"2022-06-03 16:36:17.215","/master/welcome",439
"2022-06-03 16:36:17.843","/master/welcome",564
"2022-06-03 16:36:20.369","/master/welcome",438
"2022-06-03 16:36:22.878","/inventor/down/list-mine",453
"2022-06-03 16:36:23.364","/master/welcome",437
"2022-06-03 16:36:23.987","/master/sign-in",562
"2022-06-03 16:36:25.694","/master/welcome",554
"2022-06-03 16:36:26.242","/inventor/down/list-mine",486
"2022-06-03 16:36:26.744","/master/welcome",455
"2022-06-03 16:36:27.371","/master/welcome",565
"2022-06-03 16:36:29.872","/master/welcome",425
"2022-06-03 16:36:30.497","/master/sign-in",563
"2022-06-03 16:36:32.21","/master/welcome",564
"2022-06-03 16:36:32.716","/inventor/down/list-mine",443
"2022-06-03 16:36:33.218","/master/welcome",455
"2022-06-03 16:36:33.847","/master/welcome",566
"2022-06-03 16:36:36.805","/master/welcome",422
"2022-06-03 16:36:37.272","/master/welcome",435
"2022-06-03 16:36:37.895","/master/sign-in",560
"2022-06-03 16:36:39.578","/master/welcome",563
"2022-06-03 16:36:40.298","/inventor/down/list-mine",562
"2022-06-03 16:36:41.125","/inventor/down/show",547
"2022-06-03 16:36:42.154","/master/welcome",454
"2022-06-03 16:36:42.767","/master/welcome",550
"2022-06-03 16:36:45.282","/master/welcome",429
"2022-06-03 16:36:45.738","/master/welcome",424
"2022-06-03 16:36:46.369","/master/sign-in",568
"2022-06-03 16:36:48.082","/master/welcome",563
"2022-06-03 16:36:48.802","/inventor/down/list-mine",566
"2022-06-03 16:36:49.63","/inventor/down/show",550
"2022-06-03 16:36:50.664","/master/welcome",455
"2022-06-03 16:36:51.274","/master/welcome",550
"2022-06-03 16:36:54.231","/master/welcome",441
"2022-06-03 16:36:54.684","/master/welcome",425
"2022-06-03 16:36:55.309","/master/sign-in",564
"2022-06-03 16:36:57.02","/master/welcome",562
"2022-06-03 16:36:57.735","/inventor/down/list-mine",559
"2022-06-03 16:36:58.579","/inventor/down/show",562
"2022-06-03 16:37:00.241","/inventor/down/list-mine",562
"2022-06-03 16:37:00.742","/master/welcome",452
"2022-06-03 16:37:01.366","/master/welcome",559
"2022-06-03 16:37:03.904","/master/welcome",453
"2022-06-03 16:37:04.387","/master/welcome",451
"2022-06-03 16:37:04.997","/master/sign-in",550
"2022-06-03 16:37:06.718","/master/welcome",566
"2022-06-03 16:37:07.432","/inventor/down/list-mine",563
"2022-06-03 16:37:08.265","/inventor/down/show",562
"2022-06-03 16:37:09.925","/inventor/down/list-mine",560
"2022-06-03 16:37:10.519","/master/welcome",543
"2022-06-03 16:37:11.139","/master/welcome",558
