timestamp,simple-path,time
"2022-06-03 16:41:25.392","/inventor/down/show",554
"2022-06-03 16:41:26.929","/inventor/down/update",565
"2022-06-03 16:41:27.229","/master/welcome",239
"2022-06-03 16:41:27.84","/master/welcome",554
"2022-06-03 16:41:30.142","/master/welcome",204
"2022-06-03 16:41:30.378","/master/welcome",204
"2022-06-03 16:41:31.003","/master/sign-in",562
"2022-06-03 16:41:32.242","/master/welcome",567
"2022-06-03 16:41:32.95","/inventor/down/list-mine",549
"2022-06-03 16:41:33.782","/inventor/down/show",551
"2022-06-03 16:41:35.221","/inventor/down/update",563
"2022-06-03 16:41:35.488","/master/welcome",204
"2022-06-03 16:41:36.111","/master/welcome",561
"2022-06-03 16:41:38.38","/master/welcome",199
"2022-06-03 16:41:38.609","/master/welcome",202
"2022-06-03 16:41:39.235","/master/sign-in",563
"2022-06-03 16:41:40.45","/master/welcome",560
"2022-06-03 16:41:41.166","/inventor/down/list-mine",565
"2022-06-03 16:41:42.007","/inventor/down/show",562
"2022-06-03 16:41:44.191","/inventor/down/update",563
"2022-06-03 16:41:44.477","/master/welcome",224
"2022-06-03 16:41:45.102","/master/welcome",563
"2022-06-03 16:41:47.391","/master/welcome",204
"2022-06-03 16:41:47.598","/master/welcome",175
"2022-06-03 16:41:48.222","/master/sign-in",563
"2022-06-03 16:41:49.432","/master/welcome",561
"2022-06-03 16:41:50.154","/inventor/down/list-mine",567
"2022-06-03 16:41:50.98","/inventor/down/show",550
"2022-06-03 16:41:52.372","/inventor/down/update",550
"2022-06-03 16:41:52.654","/master/welcome",221
"2022-06-03 16:41:53.277","/master/welcome",562
"2022-06-03 16:41:55.571","/master/welcome",191
"2022-06-03 16:41:55.793","/master/welcome",189
"2022-06-03 16:41:56.42","/master/sign-in",564
"2022-06-03 16:41:57.638","/master/welcome",567
"2022-06-03 16:41:58.35","/inventor/down/list-mine",562
"2022-06-03 16:41:59.181","/inventor/down/show",552
"2022-06-03 16:42:00.555","/inventor/down/update",550
"2022-06-03 16:42:00.838","/master/welcome",218
"2022-06-03 16:42:01.465","/master/welcome",563
"2022-06-03 16:42:03.738","/master/welcome",190
"2022-06-03 16:42:03.956","/master/welcome",188
"2022-06-03 16:42:04.584","/master/sign-in",564
"2022-06-03 16:42:05.803","/master/welcome",564
"2022-06-03 16:42:06.511","/inventor/down/list-mine",551
"2022-06-03 16:42:07.345","/inventor/down/show",555
"2022-06-03 16:42:08.752","/inventor/down/update",550
"2022-06-03 16:42:09.019","/master/welcome",203
"2022-06-03 16:42:09.642","/master/welcome",562
"2022-06-03 16:42:11.93","/master/welcome",206
"2022-06-03 16:42:12.151","/master/welcome",189
"2022-06-03 16:42:12.777","/master/sign-in",565
"2022-06-03 16:42:14.026","/master/welcome",560
"2022-06-03 16:42:14.744","/inventor/down/list-mine",562
"2022-06-03 16:42:15.576","/inventor/down/show",552
"2022-06-03 16:42:16.969","/inventor/down/update",550
"2022-06-03 16:42:17.237","/master/welcome",204
"2022-06-03 16:42:17.866","/master/welcome",565
"2022-06-03 16:42:20.168","/master/welcome",218
"2022-06-03 16:42:20.389","/master/welcome",188
"2022-06-03 16:42:21.016","/master/sign-in",566
"2022-06-03 16:42:22.222","/master/welcome",552
"2022-06-03 16:42:22.928","/inventor/down/list-mine",552
"2022-06-03 16:42:23.76","/inventor/down/show",553
"2022-06-03 16:42:25.191","/inventor/down/update",561
"2022-06-03 16:42:25.464","/master/welcome",209
"2022-06-03 16:42:26.079","/master/welcome",555
"2022-06-03 16:42:28.386","/master/welcome",215
"2022-06-03 16:42:28.608","/master/welcome",192
"2022-06-03 16:42:29.22","/master/sign-in",552
"2022-06-03 16:42:30.454","/master/welcome",565
"2022-06-03 16:42:31.171","/inventor/down/list-mine",561
"2022-06-03 16:42:32.002","/inventor/down/show",551
"2022-06-03 16:42:33.412","/inventor/down/update",551
"2022-06-03 16:42:33.682","/master/welcome",208
"2022-06-03 16:42:34.31","/master/welcome",564
"2022-06-03 16:42:36.867","/master/welcome",468
"2022-06-03 16:42:37.32","/master/welcome",422
"2022-06-03 16:42:37.946","/master/sign-in",562
"2022-06-03 16:42:39.654","/master/welcome",563
"2022-06-03 16:42:40.372","/inventor/down/list-mine",561
"2022-06-03 16:42:41.229","/inventor/down/show",560
"2022-06-03 16:42:42.626","/inventor/down/update",563
"2022-06-03 16:42:43.155","/master/welcome",467
"2022-06-03 16:42:43.777","/master/welcome",560
"2022-06-03 16:42:46.295","/master/welcome",435
"2022-06-03 16:42:47.322","/master/welcome",473
"2022-06-03 16:42:47.777","/master/welcome",425
"2022-06-03 16:42:48.39","/master/sign-in",555
"2022-06-03 16:42:50.12","/master/welcome",565
"2022-06-03 16:42:50.835","/inventor/down/list-mine",560
"2022-06-03 16:42:51.511","/inventor/down/create",550
"2022-06-03 16:42:53.277","/inventor/down/create",563
"2022-06-03 16:42:53.826","/master/welcome",495
"2022-06-03 16:42:54.442","/master/welcome",553
"2022-06-03 16:42:56.965","/master/welcome",438
"2022-06-03 16:42:57.435","/master/welcome",439
"2022-06-03 16:42:58.058","/master/sign-in",561
"2022-06-03 16:42:59.693","/master/welcome",559
"2022-06-03 16:43:00.408","/inventor/down/list-mine",559
"2022-06-03 16:43:01.09","/inventor/down/create",560
"2022-06-03 16:43:02.951","/inventor/down/create",557
"2022-06-03 16:43:03.214","/master/welcome",200
"2022-06-03 16:43:03.837","/master/welcome",559
"2022-06-03 16:43:06.099","/master/welcome",174
"2022-06-03 16:43:06.321","/master/welcome",190
"2022-06-03 16:43:06.942","/master/sign-in",563
"2022-06-03 16:43:08.147","/master/welcome",554
"2022-06-03 16:43:08.852","/inventor/down/list-mine",550
"2022-06-03 16:43:09.54","/inventor/down/create",565
"2022-06-03 16:43:11.416","/inventor/down/create",550
"2022-06-03 16:43:11.683","/master/welcome",204
"2022-06-03 16:43:12.297","/master/welcome",554
"2022-06-03 16:43:14.584","/master/welcome",205
"2022-06-03 16:43:14.833","/master/welcome",227
"2022-06-03 16:43:15.447","/master/sign-in",551
"2022-06-03 16:43:16.666","/master/welcome",562
"2022-06-03 16:43:17.379","/inventor/down/list-mine",560
"2022-06-03 16:43:18.069","/inventor/down/create",564
"2022-06-03 16:43:19.944","/inventor/down/create",555
"2022-06-03 16:43:20.212","/master/welcome",205
"2022-06-03 16:43:20.837","/master/welcome",564
"2022-06-03 16:43:23.118","/master/welcome",190
"2022-06-03 16:43:23.348","/master/welcome",204
"2022-06-03 16:43:23.97","/master/sign-in",563
"2022-06-03 16:43:25.2","/master/welcome",565
"2022-06-03 16:43:25.906","/inventor/down/list-mine",550
"2022-06-03 16:43:26.58","/inventor/down/create",552
"2022-06-03 16:43:28.445","/inventor/down/create",551
"2022-06-03 16:43:28.697","/master/welcome",190
"2022-06-03 16:43:29.324","/master/welcome",567
"2022-06-03 16:43:31.617","/master/welcome",203
"2022-06-03 16:43:31.834","/master/welcome",189
"2022-06-03 16:43:32.457","/master/sign-in",563
"2022-06-03 16:43:33.673","/master/welcome",562
"2022-06-03 16:43:34.384","/inventor/down/list-mine",553
"2022-06-03 16:43:35.069","/inventor/down/create",564
"2022-06-03 16:43:36.96","/inventor/down/create",549
"2022-06-03 16:43:37.228","/master/welcome",207
"2022-06-03 16:43:37.84","/master/welcome",549
"2022-06-03 16:43:40.131","/master/welcome",200
"2022-06-03 16:43:40.351","/master/welcome",191
"2022-06-03 16:43:40.973","/master/sign-in",561
"2022-06-03 16:43:42.18","/master/welcome",556
"2022-06-03 16:43:42.889","/inventor/down/list-mine",555
"2022-06-03 16:43:43.561","/inventor/down/create",551
"2022-06-03 16:43:45.4","/inventor/down/create",550
"2022-06-03 16:43:45.669","/master/welcome",205
"2022-06-03 16:43:46.295","/master/welcome",563
"2022-06-03 16:43:48.545","/master/welcome",173
"2022-06-03 16:43:48.748","/master/welcome",171
"2022-06-03 16:43:49.371","/master/sign-in",560
"2022-06-03 16:43:50.607","/master/welcome",558
"2022-06-03 16:43:51.315","/inventor/down/list-mine",553
"2022-06-03 16:43:52.003","/inventor/down/create",561
"2022-06-03 16:43:53.858","/inventor/down/create",564
"2022-06-03 16:43:54.126","/master/welcome",207
"2022-06-03 16:43:54.739","/master/welcome",552
"2022-06-03 16:43:57.014","/master/welcome",190
"2022-06-03 16:43:57.234","/master/welcome",189
"2022-06-03 16:43:57.86","/master/sign-in",563
"2022-06-03 16:43:59.066","/master/welcome",552
"2022-06-03 16:43:59.773","/inventor/down/list-mine",551
"2022-06-03 16:44:00.462","/inventor/down/create",567
"2022-06-03 16:44:02.427","/inventor/down/create",565
"2022-06-03 16:44:02.696","/master/welcome",207
"2022-06-03 16:44:03.319","/master/welcome",559
"2022-06-03 16:44:05.578","/master/welcome",174
"2022-06-03 16:44:05.783","/master/welcome",172
"2022-06-03 16:44:06.412","/master/sign-in",565
"2022-06-03 16:44:07.633","/master/welcome",559
"2022-06-03 16:44:08.338","/inventor/down/list-mine",554
"2022-06-03 16:44:09.023","/inventor/down/create",566
"2022-06-03 16:44:10.901","/inventor/down/create",552
"2022-06-03 16:44:11.182","/master/welcome",221
"2022-06-03 16:44:11.809","/master/welcome",562
"2022-06-03 16:44:14.065","/master/welcome",173
"2022-06-03 16:44:14.268","/master/welcome",171
"2022-06-03 16:44:14.894","/master/sign-in",562
"2022-06-03 16:44:16.136","/master/welcome",561
"2022-06-03 16:44:16.843","/inventor/down/list-mine",553
"2022-06-03 16:44:17.528","/inventor/down/create",560
"2022-06-03 16:44:19.357","/inventor/down/create",555
"2022-06-03 16:44:19.624","/master/welcome",207
"2022-06-03 16:44:20.249","/master/welcome",565
"2022-06-03 16:44:22.515","/master/welcome",185
"2022-06-03 16:44:22.738","/master/welcome",192
"2022-06-03 16:44:23.371","/master/sign-in",560
"2022-06-03 16:44:24.578","/master/welcome",559
"2022-06-03 16:44:25.297","/inventor/down/list-mine",563
"2022-06-03 16:44:25.967","/inventor/down/create",548
"2022-06-03 16:44:27.835","/inventor/down/create",565
"2022-06-03 16:44:28.122","/master/welcome",224
"2022-06-03 16:44:28.745","/master/welcome",563
"2022-06-03 16:44:31.037","/master/welcome",205
"2022-06-03 16:44:31.273","/master/welcome",206
"2022-06-03 16:44:31.893","/master/sign-in",557
"2022-06-03 16:44:33.11","/master/welcome",562
"2022-06-03 16:44:33.829","/inventor/down/list-mine",562
"2022-06-03 16:44:34.506","/inventor/down/create",551
"2022-06-03 16:44:36.403","/inventor/down/create",566
"2022-06-03 16:44:36.669","/master/welcome",206
"2022-06-03 16:44:37.309","/master/welcome",561
"2022-06-03 16:44:39.603","/master/welcome",204
"2022-06-03 16:44:39.808","/master/welcome",173
"2022-06-03 16:44:40.422","/master/sign-in",551
"2022-06-03 16:44:41.642","/master/welcome",560
"2022-06-03 16:44:42.353","/inventor/down/list-mine",553
"2022-06-03 16:44:43.028","/inventor/down/create",553
"2022-06-03 16:44:44.901","/inventor/down/create",549
"2022-06-03 16:44:45.173","/master/welcome",207
"2022-06-03 16:44:45.801","/master/welcome",563
"2022-06-03 16:44:48.086","/master/welcome",193
"2022-06-03 16:44:48.321","/master/welcome",206
"2022-06-03 16:44:48.949","/master/sign-in",567
"2022-06-03 16:44:50.165","/master/welcome",566
"2022-06-03 16:44:50.882","/inventor/down/list-mine",566
"2022-06-03 16:44:51.568","/inventor/down/create",562
"2022-06-03 16:44:53.406","/inventor/down/create",554
"2022-06-03 16:44:53.69","/master/welcome",220
"2022-06-03 16:44:54.316","/master/welcome",563
"2022-06-03 16:44:56.572","/master/welcome",172
"2022-06-03 16:44:56.792","/master/welcome",188
"2022-06-03 16:44:57.406","/master/sign-in",552
"2022-06-03 16:44:58.62","/master/welcome",551
"2022-06-03 16:44:59.329","/inventor/down/list-mine",555
"2022-06-03 16:45:00.004","/inventor/down/create",550
"2022-06-03 16:45:01.849","/inventor/down/create",551
"2022-06-03 16:45:02.162","/master/welcome",252
"2022-06-03 16:45:02.783","/master/welcome",561
"2022-06-03 16:45:05.107","/master/welcome",235
"2022-06-03 16:45:05.363","/master/welcome",223
"2022-06-03 16:45:05.987","/master/sign-in",563
"2022-06-03 16:45:07.203","/master/welcome",559
"2022-06-03 16:45:07.909","/inventor/down/list-mine",551
"2022-06-03 16:45:08.595","/inventor/down/create",560
"2022-06-03 16:45:10.452","/inventor/down/create",549
"2022-06-03 16:45:10.716","/master/welcome",204
"2022-06-03 16:45:11.343","/master/welcome",566
"2022-06-03 16:45:13.621","/master/welcome",188
"2022-06-03 16:45:13.839","/master/welcome",189
"2022-06-03 16:45:14.466","/master/sign-in",566
"2022-06-03 16:45:15.678","/master/welcome",559
"2022-06-03 16:45:16.404","/inventor/down/list-mine",568
"2022-06-03 16:45:17.091","/inventor/down/create",564
"2022-06-03 16:45:18.992","/inventor/down/create",557
"2022-06-03 16:45:19.243","/master/welcome",190
"2022-06-03 16:45:19.857","/master/welcome",553
"2022-06-03 16:45:22.148","/master/welcome",204
"2022-06-03 16:45:22.386","/master/welcome",206
"2022-06-03 16:45:23.01","/master/sign-in",561
"2022-06-03 16:45:24.247","/master/welcome",565
"2022-06-03 16:45:24.954","/inventor/down/list-mine",550
"2022-06-03 16:45:25.63","/inventor/down/create",551
"2022-06-03 16:45:27.499","/inventor/down/create",560
"2022-06-03 16:45:27.768","/master/welcome",206
"2022-06-03 16:45:28.382","/master/welcome",551
"2022-06-03 16:45:30.655","/master/welcome",190
"2022-06-03 16:45:30.862","/master/welcome",173
"2022-06-03 16:45:31.485","/master/sign-in",563
"2022-06-03 16:45:32.709","/master/welcome",567
"2022-06-03 16:45:33.424","/inventor/down/list-mine",563
"2022-06-03 16:45:34.1","/inventor/down/create",551
"2022-06-03 16:45:35.958","/inventor/down/create",566
"2022-06-03 16:45:36.24","/master/welcome",222
"2022-06-03 16:45:36.863","/master/welcome",562
"2022-06-03 16:45:39.144","/master/welcome",187
"2022-06-03 16:45:39.36","/master/welcome",184
"2022-06-03 16:45:39.986","/master/sign-in",562
"2022-06-03 16:45:41.21","/master/welcome",563
"2022-06-03 16:45:41.927","/inventor/down/list-mine",564
"2022-06-03 16:45:42.616","/inventor/down/create",565
"2022-06-03 16:45:44.475","/inventor/down/list-mine",552
"2022-06-03 16:45:45.288","/inventor/down/show",561
"2022-06-03 16:45:46.022","/master/welcome",207
"2022-06-03 16:45:46.645","/master/welcome",562
"2022-06-03 16:45:48.922","/master/welcome",188
"2022-06-03 16:45:49.146","/master/welcome",190
"2022-06-03 16:45:49.769","/master/sign-in",562
"2022-06-03 16:45:50.987","/master/welcome",562
"2022-06-03 16:45:51.702","/inventor/down/list-mine",563
"2022-06-03 16:45:52.376","/inventor/down/create",552
"2022-06-03 16:45:54.32","/inventor/down/list-mine",551
"2022-06-03 16:45:55.133","/inventor/down/show",562
"2022-06-03 16:45:55.869","/master/welcome",204
"2022-06-03 16:45:56.495","/master/welcome",565
"2022-06-03 16:45:58.747","/master/welcome",171
"2022-06-03 16:46:01.198","/inventor/down/create",392
"2022-06-03 16:46:01.458","/master/welcome",213
"2022-06-03 16:46:02.072","/master/sign-in",551
"2022-06-03 16:46:03.3","/master/welcome",562
"2022-06-03 16:46:03.585","/inventor/down/create",223
"2022-06-03 16:46:03.852","/master/welcome",221
"2022-06-03 16:46:04.466","/master/welcome",552
"2022-06-03 16:46:06.707","/master/welcome",171
"2022-06-03 16:46:07.334","/master/sign-in",565
"2022-06-03 16:46:08.552","/master/welcome",566
"2022-06-03 16:46:08.818","/inventor/down/create",207
"2022-06-03 16:46:09.053","/master/welcome",187
"2022-06-03 16:46:09.667","/master/welcome",551
"2022-06-03 16:46:12.434","/master/welcome",202
"2022-06-03 16:46:12.637","/master/welcome",172
"2022-06-03 16:46:13.258","/master/sign-in",563
"2022-06-03 16:46:14.476","/master/welcome",565
"2022-06-03 16:46:15.185","/inventor/down/list-mine",553
"2022-06-03 16:46:16.119","/master/welcome",205
"2022-06-03 16:46:16.748","/master/welcome",566
"2022-06-03 16:46:19.003","/master/welcome",170
"2022-06-03 16:46:19.211","/master/welcome",177
"2022-06-03 16:46:19.821","/master/sign-in",549
"2022-06-03 16:46:21.038","/master/welcome",563
"2022-06-03 16:46:21.743","/inventor/down/list-mine",555
"2022-06-03 16:46:22.681","/master/welcome",189
"2022-06-03 16:46:23.307","/master/welcome",567
"2022-06-03 16:46:25.571","/master/welcome",172
"2022-06-03 16:46:27.83","/inventor/down/list-mine",200
"2022-06-03 16:46:28.051","/master/welcome",174
"2022-06-03 16:46:28.664","/master/sign-in",551
"2022-06-03 16:46:29.903","/master/welcome",565
"2022-06-03 16:46:30.188","/inventor/down/list-mine",221
"2022-06-03 16:46:30.46","/master/welcome",224
"2022-06-03 16:46:31.085","/master/welcome",565
"2022-06-03 16:46:33.345","/master/welcome",191
"2022-06-03 16:46:33.969","/master/sign-in",564
"2022-06-03 16:46:35.187","/master/welcome",564
"2022-06-03 16:46:35.458","/inventor/down/list-mine",210
"2022-06-03 16:46:35.696","/master/welcome",189
"2022-06-03 16:46:36.321","/master/welcome",565
"2022-06-03 16:46:39.043","/master/welcome",178
"2022-06-03 16:46:39.263","/master/welcome",188
"2022-06-03 16:46:39.886","/master/sign-in",561
"2022-06-03 16:46:41.096","/master/welcome",562
"2022-06-03 16:46:41.802","/inventor/down/list-mine",551
"2022-06-03 16:46:42.645","/inventor/down/show",565
"2022-06-03 16:46:43.443","/master/welcome",222
"2022-06-03 16:46:44.067","/master/welcome",566
"2022-06-03 16:46:46.322","/master/welcome",172
"2022-06-03 16:46:46.525","/master/welcome",174
"2022-06-03 16:46:47.134","/master/sign-in",549
"2022-06-03 16:46:48.355","/master/welcome",551
"2022-06-03 16:46:49.071","/inventor/down/list-mine",562
"2022-06-03 16:46:49.899","/inventor/down/show",550
"2022-06-03 16:46:50.686","/master/welcome",207
"2022-06-03 16:46:51.299","/master/welcome",550
"2022-06-03 16:46:54.01","/master/welcome",203
"2022-06-03 16:46:54.214","/master/welcome",171
"2022-06-03 16:46:54.836","/master/sign-in",560
"2022-06-03 16:46:56.053","/master/welcome",550
"2022-06-03 16:46:56.762","/inventor/down/list-mine",559
"2022-06-03 16:46:57.598","/inventor/down/show",558
"2022-06-03 16:46:58.242","/inventor/down/list-mine",551
"2022-06-03 16:46:58.491","/master/welcome",201
"2022-06-03 16:46:59.104","/master/welcome",551
"2022-06-03 16:47:01.362","/master/welcome",175
"2022-06-03 16:47:01.566","/master/welcome",173
"2022-06-03 16:47:02.195","/master/sign-in",565
"2022-06-03 16:47:03.407","/master/welcome",561
"2022-06-03 16:47:04.11","/inventor/down/list-mine",550
"2022-06-03 16:47:04.952","/inventor/down/show",565
"2022-06-03 16:47:05.596","/inventor/down/list-mine",550
"2022-06-03 16:47:05.833","/master/welcome",190
"2022-06-03 16:47:06.446","/master/welcome",552
